"LOCATION","Country","VAR","Variable","IND","Industry","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","NOPS","Net operating surplus and mixed income","D10T33"," Manufacturing [C]","2019","2019","SEK","Swedish Krona","6","Millions",,,136178,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2000","2000","COP","Colombian Peso","6","Millions",,,90709338,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2001","2001","COP","Colombian Peso","6","Millions",,,101243492,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2002","2002","COP","Colombian Peso","6","Millions",,,109708501,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2003","2003","COP","Colombian Peso","6","Millions",,,124385940,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2004","2004","COP","Colombian Peso","6","Millions",,,142018310,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2005","2005","COP","Colombian Peso","6","Millions",,,154050000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2006","2006","COP","Colombian Peso","6","Millions",,,177549000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2007","2007","COP","Colombian Peso","6","Millions",,,197390000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2008","2008","COP","Colombian Peso","6","Millions",,,217025000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2009","2009","COP","Colombian Peso","6","Millions",,,212406000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2010","2010","COP","Colombian Peso","6","Millions",,,230879000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2011","2011","COP","Colombian Peso","6","Millions",,,264040000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2012","2012","COP","Colombian Peso","6","Millions",,,273653000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2013","2013","COP","Colombian Peso","6","Millions",,,280276000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2014","2014","COP","Colombian Peso","6","Millions",,,294623000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2015","2015","COP","Colombian Peso","6","Millions",,,318038000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2016","2016","COP","Colombian Peso","6","Millions",,,341282000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2017","2017","COP","Colombian Peso","6","Millions",,,346201000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2018","2018","COP","Colombian Peso","6","Millions",,,364980000,,
"COL","Colombia","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2019","2019","COP","Colombian Peso","6","Millions",,,389208000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2000","2000","COP","Colombian Peso","6","Millions",,,9567946,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2001","2001","COP","Colombian Peso","6","Millions",,,10624714,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2002","2002","COP","Colombian Peso","6","Millions",,,11639384,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2003","2003","COP","Colombian Peso","6","Millions",,,12568079,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2004","2004","COP","Colombian Peso","6","Millions",,,13939823,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2005","2005","COP","Colombian Peso","6","Millions",,,15477000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2006","2006","COP","Colombian Peso","6","Millions",,,17346000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2007","2007","COP","Colombian Peso","6","Millions",,,19533000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2008","2008","COP","Colombian Peso","6","Millions",,,21304000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2009","2009","COP","Colombian Peso","6","Millions",,,21560000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2010","2010","COP","Colombian Peso","6","Millions",,,22739000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2011","2011","COP","Colombian Peso","6","Millions",,,24437000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2012","2012","COP","Colombian Peso","6","Millions",,,26218000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2013","2013","COP","Colombian Peso","6","Millions",,,27449000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2014","2014","COP","Colombian Peso","6","Millions",,,29238000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2015","2015","COP","Colombian Peso","6","Millions",,,31461000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2016","2016","COP","Colombian Peso","6","Millions",,,33307000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2017","2017","COP","Colombian Peso","6","Millions",,,34129000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2018","2018","COP","Colombian Peso","6","Millions",,,35240000,,
"COL","Colombia","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2019","2019","COP","Colombian Peso","6","Millions",,,37557000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2000","2000","CLP","Chilean Peso","6","Millions",,,22004014,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2001","2001","CLP","Chilean Peso","6","Millions",,,24194510,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2002","2002","CLP","Chilean Peso","6","Millions",,,25860561,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2003","2003","CLP","Chilean Peso","6","Millions",,,29898589,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2004","2004","CLP","Chilean Peso","6","Millions",,,34917911,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2005","2005","CLP","Chilean Peso","6","Millions",,,37364000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2006","2006","CLP","Chilean Peso","6","Millions",,,42178000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2007","2007","CLP","Chilean Peso","6","Millions",,,48072000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2008","2008","CLP","Chilean Peso","6","Millions",,,50161000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2009","2009","CLP","Chilean Peso","6","Millions",,,50615000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2010","2010","CLP","Chilean Peso","6","Millions",,,51166000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2011","2011","CLP","Chilean Peso","6","Millions",,,55084000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2012","2012","CLP","Chilean Peso","6","Millions",,,58499000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","CLP","Chilean Peso","6","Millions",,,60364000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","CLP","Chilean Peso","6","Millions",,,61541000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","CLP","Chilean Peso","6","Millions",,,65121000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","CLP","Chilean Peso","6","Millions",,,69627000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","CLP","Chilean Peso","6","Millions",,,67493000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","CLP","Chilean Peso","6","Millions",,,71364000,,
"COL","Colombia","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2019","2019","CLP","Chilean Peso","6","Millions",,,74597000,,
"CRI","Costa Rica","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1991","1991",,,"0","Units",,,568487.0031,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"CRI","Costa Rica","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1992","1992",,,"0","Units",,,729682.7691,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"CRI","Costa Rica","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1993","1993",,,"0","Units",,,846593.3916,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
