"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.716652,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.722577,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.72805,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.702348,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.707786,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.690533,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.719623,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.720108,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.73109,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.735188,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.709354,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.712852,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.722116,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.734931,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.742066,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.741129,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.718866,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.700858,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.689677,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.649372,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.647933,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.65023,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.637907,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.633136,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.642071,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.746913,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.751526,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.750311,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.755181,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.760051,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.760046,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.765067,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.76507,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.774783,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.777035,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.773948,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.774446,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.758916,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.751186,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.752082,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.763425,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.762532,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.767772,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.747852,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.732642,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.717846,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.67455,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.673782,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.670777,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.659006,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.657295,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.662806,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.42245,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.431511,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.454418,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.484967,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.497227,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.502553,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.514066,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.514879,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.528745,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.53196,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.543299,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.519566,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.512987,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.513958,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.509971,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.514109,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.498058,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.486315,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.474498,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.470303,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.466172,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.448869,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.44126,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.439453,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.426624,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.419851,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.432278,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","BGN","Bulgarian Lev","0","Units",,,0.002842,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","BGN","Bulgarian Lev","0","Units",,,0.021811,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","BGN","Bulgarian Lev","0","Units",,,0.024492,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","BGN","Bulgarian Lev","0","Units",,,0.032711,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","BGN","Bulgarian Lev","0","Units",,,0.066015,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","BGN","Bulgarian Lev","0","Units",,,0.070704,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","BGN","Bulgarian Lev","0","Units",,,0.48735,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","BGN","Bulgarian Lev","0","Units",,,1.7765,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","BGN","Bulgarian Lev","0","Units",,,1.6751,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","BGN","Bulgarian Lev","0","Units",,,1.9469,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","BGN","Bulgarian Lev","0","Units",,,2.1019,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","BGN","Bulgarian Lev","0","Units",,,2.2193,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","BGN","Bulgarian Lev","0","Units",,,1.885,,
